emp_no,first_name,last_name,title,from_date,salary
265550,Fun,Bottner,Staff,1996-07-09,81632
35570,Baocai,Katzenelson,Senior Engineer,1996-07-09,55970
56808,Yuriy,Anick,Senior Staff,1996-07-08,40000
72281,Sariel,Uhrik,Senior Engineer,1996-07-08,53176
440307,Hailing,Tetzlaff,Engineer,1996-07-08,40000
82014,Quingbo,Ariola,Senior Engineer,1996-07-08,40000
203244,Hitofumi,Sudbeck,Engineer,1996-07-08,40296
101638,Gaurav,Conta,Engineer,1996-07-07,51982
275083,Pranjal,Kopetz,Assistant Engineer,1996-07-07,40000
106555,Rosalyn,Gaughan,Engineer,1996-07-07,72049
224456,Kwok,Stasinski,Senior Staff,1996-07-07,51146
298261,Tommaso,Mateescu,Engineer,1996-07-07,47420
463552,Boaz,Brodie,Staff,1996-07-07,40000
287233,Heping,Murthy,Engineer,1996-07-07,51734
288949,Munehiro,Munoz,Senior Engineer,1996-07-07,46571
413583,Sachio,Ritcey,Engineer,1996-07-07,40000
423102,Shir,Heyers,Staff,1996-07-06,40000
11012,Taegyun,Speckmann,Staff,1996-07-06,72092
34052,Bojan,Decaestecker,Senior Staff,1996-07-06,54251
452436,Shahab,Businaro,Senior Engineer,1996-07-06,40000
285002,Turgut,Ranai,Senior Engineer,1996-07-06,42271
467992,Mang,Solares,Staff,1996-07-05,59919
82419,Karoline,Rindone,Senior Engineer,1996-07-05,61248
261853,Cedric,Gerlach,Staff,1996-07-05,40000
109189,Billie,Codenie,Senior Staff,1996-07-05,73531
90163,Harjit,Ghandeharizadeh,Senior Engineer,1996-07-05,42695
89743,Hugo,Ferriere,Technique Leader,1996-07-05,63251
460105,Joydip,Plesums,Engineer,1996-07-05,40000
11524,Xiadong,Standera,Senior Engineer,1996-07-05,41081
210368,Jianhao,Peres,Engineer,1996-07-05,40000
44856,Amabile,Seuren,Staff,1996-07-04,75125
244366,Carrsten,Carrera,Technique Leader,1996-07-04,69514
262216,Ennio,Auria,Staff,1996-07-04,76452
241880,Moty,Erev,Staff,1996-07-04,66915
268014,Hitomi,Rosca,Senior Engineer,1996-07-04,44919
20159,Isamu,Valiente,Technique Leader,1996-07-04,41110
82263,Vishv,Haumacher,Staff,1996-07-03,77210
473741,Miomir,Chepyzhov,Engineer,1996-07-03,51978
69647,Deborah,Pileggi,Senior Staff,1996-07-02,64210
79669,Premsyl,Meszaros,Assistant Engineer,1996-07-02,44222
496107,Vitaly,Shobatake,Engineer,1996-07-01,48143
462289,Kenroku,Adachi,Senior Engineer,1996-07-01,44191
483300,Giordano,Matzen,Engineer,1996-07-01,45692
471985,Mana,Ushiama,Staff,1996-07-01,52535
17146,Aemilian,Barbanera,Staff,1996-07-01,65674
436218,Gladys,Bergere,Engineer,1996-07-01,40000
88524,Zorica,Einsfeld,Senior Engineer,1996-06-30,53341
24383,Aksel,Erev,Engineer,1996-06-30,40000
231424,Dayanand,Fortenbacher,Staff,1996-06-29,69306
83559,Mircea,Schmittgen,Engineer,1996-06-29,40000
430523,Rosalyn,Validov,Staff,1996-06-29,60537
457943,Heng,Varley,Senior Engineer,1996-06-29,40050
440407,Jixiang,Arlazarov,Staff,1996-06-29,40475
45977,Ulf,Wiegley,Senior Staff,1996-06-29,44570
401705,Nechama,Furudate,Senior Staff,1996-06-28,48631
281699,Filipe,Penz,Senior Staff,1996-06-28,40000
216034,Marit,Pollacia,Senior Engineer,1996-06-27,60678
253679,Mingdong,Portugali,Staff,1996-06-27,62731
476410,Akemi,Gunderson,Staff,1996-06-27,42232
239463,Arve,Tagansky,Engineer,1996-06-27,57877
263070,Subhrajyoti,Raney,Engineer,1996-06-26,40000
235367,Lucien,Wrigley,Engineer,1996-06-26,70719
474232,Masamitsu,Jahnichen,Technique Leader,1996-06-26,40000
29623,Heekeun,Stille,Engineer,1996-06-26,40000
283920,Tomoyuki,Demian,Staff,1996-06-25,65873
31394,Martial,Lieberherr,Staff,1996-06-25,60196
482020,Manu,Azumi,Engineer,1996-06-25,40000
459269,Akhilish,Baek,Technique Leader,1996-06-24,40000
241518,Janche,Rijckaert,Senior Engineer,1996-06-24,40000
462859,Xinglin,Gire,Engineer,1996-06-23,40000
498930,Hisao,Matzov,Staff,1996-06-22,40000
410065,Shooichi,Comyn,Engineer,1996-06-22,40000
265481,Sven,Kolinko,Technique Leader,1996-06-22,40000
75226,Nechama,Couchot,Senior Engineer,1996-06-20,46501
45998,Inderjeet,Rodiger,Staff,1996-06-20,41444
54105,Hidefumi,Peck,Staff,1996-06-20,83363
84001,Badri,Facello,Engineer,1996-06-20,40000
74618,Sanjiv,Zyda,Engineer,1996-06-19,50834
449803,Ottavia,Landherr,Staff,1996-06-19,40000
237476,Khalil,Vilarrasa,Staff,1996-06-19,52035
413905,Piyawadee,Gelosh,Assistant Engineer,1996-06-19,55848
22012,DeForest,Armand,Senior Engineer,1996-06-18,42886
58099,Yunming,Fortenbacher,Staff,1996-06-17,61351
257274,Yagil,Perfilyeva,Engineer,1996-06-17,40000
218048,Michaela,Kaiserswerth,Staff,1996-06-17,42520
443840,Oguz,Fairtlough,Staff,1996-06-17,74433
496882,Abdelghani,Vural,Staff,1996-06-16,56434
227819,Luerbio,Lichtner,Engineer,1996-06-16,45523
438266,Marjo,Gecsei,Staff,1996-06-16,47670
211430,Udo,Gyimothy,Staff,1996-06-16,93749
47293,Unal,Beidas,Senior Engineer,1996-06-16,40000
33216,Zdislav,Thombley,Senior Staff,1996-06-15,68912
252580,Kensyu,Stamatiou,Senior Engineer,1996-06-15,55462
439721,Douadi,Rassart,Senior Engineer,1996-06-15,40578
65372,Amalendu,Lenart,Engineer,1996-06-14,72587
405774,Weiyi,Cmelik,Senior Engineer,1996-06-14,40000
17468,Abdelghani,Irland,Senior Staff,1996-06-13,59122
432534,Eran,Zeilberger,Engineer,1996-06-12,49722
445460,Barna,Lamma,Technique Leader,1996-06-12,43104
274278,Horward,Oberman,Engineer,1996-06-12,40000
296911,Yefim,Heinisuo,Engineer,1996-06-12,40000
59480,Giordano,Esteva,Staff,1996-06-11,72835
102673,Stamatina,Vigier,Staff,1996-06-11,71501
21820,Sanjay,Khasidashvili,Senior Staff,1996-06-11,81547
407956,Yonghong,Kawashima,Staff,1996-06-10,91362
458326,Christfried,Penttonen,Engineer,1996-06-10,40000
85184,Gretta,Peng,Engineer,1996-06-10,72886
64401,Kristin,Swiss,Engineer,1996-06-10,55668
208750,Leif,Thummel,Staff,1996-06-09,41917
467222,Xiaoheng,Suri,Engineer,1996-06-09,63938
202353,Zhiwei,Pashtan,Engineer,1996-06-08,40000
219329,Holgard,Heiserman,Senior Staff,1996-06-08,79250
217991,Kenton,Reinhard,Staff,1996-06-08,80840
416827,Nevio,Binkley,Technique Leader,1996-06-08,47004
247449,Anneli,Percebois,Engineer,1996-06-07,40000
496577,Nikolaos,Kermarrec,Staff,1996-06-07,40000
298975,Saddek,Covnot,Staff,1996-06-07,74000
106743,Alselm,Erez,Engineer,1996-06-07,40000
254932,Masato,Cannard,Staff,1996-06-07,49274
65568,Mark,Ventosa,Engineer,1996-06-06,44039
447132,Masaru,Crelier,Senior Staff,1996-06-06,50938
32776,Charlene,Bodoff,Senior Staff,1996-06-05,84122
212309,Ayakannu,Steinauer,Senior Staff,1996-06-05,52827
299297,Sibyl,Beerel,Senior Engineer,1996-06-04,47353
442699,Samphel,Baer,Assistant Engineer,1996-06-03,40000
227578,Randy,Alpay,Senior Engineer,1996-06-03,53765
78225,Mircea,Ishibashi,Engineer,1996-06-02,60092
419907,Tayeb,Rajaraman,Senior Staff,1996-06-02,103850
229461,Berto,Raczkowsky,Staff,1996-06-02,77682
237445,Beshir,Furedi,Engineer,1996-06-02,49551
473776,Aemilian,Demir,Staff,1996-06-02,57775
239539,Shaz,Hedayat,Assistant Engineer,1996-06-02,40000
51548,Freyja,Rahimi,Senior Engineer,1996-06-02,40000
455669,Reuven,Giaccio,Staff,1996-06-02,44986
99567,Christfried,Oberman,Assistant Engineer,1996-06-01,69068
259342,Serenella,Seghrouchni,Engineer,1996-06-01,67665
414904,Miyeon,Ghalwash,Technique Leader,1996-06-01,73430
418603,Abdulla,Kropf,Staff,1996-05-31,40886
71948,Angel,Bonifati,Engineer,1996-05-30,40000
34600,Godehard,Middleton,Staff,1996-05-29,67242
77414,Kwun,Lienhardt,Senior Engineer,1996-05-29,40801
66520,Juichirou,Bakhtari,Technique Leader,1996-05-28,40000
224676,Souichi,Cesareni,Senior Staff,1996-05-28,74901
261527,Arunachalam,Butner,Engineer,1996-05-27,41800
498311,Rajmohan,Zeidenstein,Senior Staff,1996-05-27,46937
275775,Dung,Oppitz,Senior Staff,1996-05-26,40000
21844,Feipei,Birta,Staff,1996-05-26,50924
412444,Gio,Fritzsche,Senior Engineer,1996-05-26,53835
483959,Yaghout,Welham,Engineer,1996-05-26,40000
45557,Girolamo,Legleitner,Engineer,1996-05-25,40000
54961,Nechama,Spelt,Senior Engineer,1996-05-25,40000
444553,Nikolaus,Gluchowski,Staff,1996-05-25,97585
28414,Juichirou,Azadmanesh,Senior Staff,1996-05-24,40000
468239,Amabile,Onuegbe,Staff,1996-05-24,44403
285348,Jianhui,Bardell,Senior Engineer,1996-05-24,40000
249603,Xiaopeng,Seuren,Staff,1996-05-23,43340
298384,Fatemeh,Jiang,Senior Staff,1996-05-23,40000
43065,Chinya,Vitiello,Engineer,1996-05-23,40000
205737,Nishit,Masamoto,Engineer,1996-05-22,40000
284560,Adin,Valiente,Staff,1996-05-22,54947
61511,Maha,Heping,Senior Staff,1996-05-22,40000
477019,Tomokazu,Spinelli,Senior Engineer,1996-05-22,40000
57261,Xinan,Usdin,Senior Engineer,1996-05-22,55820
484456,Emdad,Kalsbeek,Engineer,1996-05-22,47388
57217,Freyja,Sommer,Engineer,1996-05-21,42425
64556,Xiaopeng,Fritzsche,Senior Engineer,1996-05-21,40000
455054,Ingemar,Lores,Staff,1996-05-21,63990
233531,Along,Cullers,Engineer,1996-05-21,40000
297281,Hidekazu,Terekhov,Senior Staff,1996-05-21,63340
98793,Stevo,Merey,Staff,1996-05-20,40000
217319,Uzi,Makrucki,Senior Staff,1996-05-20,47990
25222,Weicheng,Ananiadou,Staff,1996-05-20,45419
260573,Abdulla,Lamparter,Senior Staff,1996-05-20,58846
266333,Moss,Oppitz,Staff,1996-05-19,52343
46585,Kazuhisa,Bressoud,Engineer,1996-05-19,71081
59242,Fun,Peak,Senior Staff,1996-05-19,65859
471707,Ramachenga,Serra,Senior Engineer,1996-05-19,59356
205819,Stevo,Radwan,Staff,1996-05-19,45192
243128,Zhonghua,Papadias,Assistant Engineer,1996-05-18,53946
210319,Mechthild,Roohalamini,Senior Staff,1996-05-18,63431
286017,Udo,Benantar,Staff,1996-05-17,69308
33164,Marie,Levergood,Senior Engineer,1996-05-17,49953
459031,Kazuhiro,Raoux,Staff,1996-05-16,55137
464504,Weiwu,Shrader,Staff,1996-05-16,60909
33196,Jungsoon,Gist,Staff,1996-05-15,70306
414088,Khun,Marakhovsky,Staff,1996-05-15,97912
283496,Kenroku,Flasterstein,Staff,1996-05-15,69688
268416,Mahendra,Ermel,Staff,1996-05-14,57894
99583,Holgard,Schmittgen,Senior Staff,1996-05-14,47873
74166,Shawna,Beidas,Staff,1996-05-14,43899
445597,Thodoros,Murthy,Senior Engineer,1996-05-14,40000
285345,Gennady,Peak,Engineer,1996-05-14,47229
259443,Yongmin,Ramsay,Staff,1996-05-14,54838
36777,Kristen,Rissland,Engineer,1996-05-14,40000
109811,Eric,Wendorf,Senior Engineer,1996-05-13,40000
260380,Utpal,Tagansky,Engineer,1996-05-13,40000
431480,Zhigen,Christ,Senior Staff,1996-05-13,63778
467160,Geraldo,Lyonns,Senior Engineer,1996-05-12,40000
271603,Szabolcs,Carrere,Staff,1996-05-12,40000
202000,Erzsebet,Passino,Senior Engineer,1996-05-11,52343
19946,Owen,Levasseur,Staff,1996-05-11,54941
406766,Zengping,Gulik,Engineer,1996-05-10,44712
35046,Sachem,Luders,Staff,1996-05-10,62184
408731,Jeanne,Quadeer,Senior Engineer,1996-05-10,52447
202418,Xumin,Vuskovic,Senior Staff,1996-05-09,55459
204131,Kazuhira,Luit,Senior Staff,1996-05-09,40000
234934,Caolyn,Azumi,Staff,1996-05-09,52985
216327,Morris,Heuter,Senior Engineer,1996-05-09,67732
264019,Ulises,Barreiro,Senior Staff,1996-05-08,71030
422685,Reinhard,Oxman,Senior Engineer,1996-05-08,71169
99161,Ramya,Heyers,Senior Engineer,1996-05-08,51933
72116,Lalit,Quadeer,Engineer,1996-05-08,40000
285331,Kagan,Winter,Senior Engineer,1996-05-08,40000
47008,Radhika,Narlikar,Engineer,1996-05-08,40000
66425,Mats,Eppinger,Engineer,1996-05-07,57825
271272,Willard,Matheson,Senior Engineer,1996-05-07,40000
419470,Larisa,Antonakopoulos,Senior Staff,1996-05-07,40000
460348,Utz,Alameldin,Engineer,1996-05-06,56857
208086,Utpal,Barinka,Senior Engineer,1996-05-06,45392
206165,LiMin,Hmelo,Staff,1996-05-06,40000
26111,Tru,Spataro,Staff,1996-05-06,60490
459042,Lena,Hiyoshi,Engineer,1996-05-06,40000
40762,Tze,Tanemo,Staff,1996-05-06,57456
92003,Martial,Matheson,Senior Engineer,1996-05-06,47478
228655,Jiong,Blokdijk,Staff,1996-05-05,71596
107245,Horward,Docker,Senior Staff,1996-05-05,68492
88387,Sanjeeva,Lundstrom,Engineer,1996-05-05,56463
16000,Marek,Demos,Senior Engineer,1996-05-05,40000
70573,Janalee,Chachaty,Senior Staff,1996-05-04,40000
262485,Tsvetan,Danecki,Assistant Engineer,1996-05-04,40000
459783,Conrado,Olivero,Staff,1996-05-04,40000
266080,Mari,Maraist,Engineer,1996-05-03,40000
272945,Tran,Mayerwieser,Senior Engineer,1996-05-03,40000
10282,Hercules,Benzmuller,Engineer,1996-05-02,40000
90776,Bouchung,Skrikant,Staff,1996-05-02,52866
442862,Munehiro,Dayang,Senior Staff,1996-05-02,43013
294125,Lene,Anick,Senior Staff,1996-05-02,40000
45828,Panayotis,Litzkow,Senior Engineer,1996-05-02,65770
297486,Qingxiang,Ducloy,Staff,1996-05-02,40000
64179,Yongmin,Szemeredi,Staff,1996-05-02,56288
466058,Zhonghui,Murtha,Staff,1996-05-02,73298
248327,Xuejia,Siprelle,Senior Staff,1996-05-01,40000
293946,Nadjib,Merro,Staff,1996-05-01,45167
257640,Reinhard,Klyachko,Engineer,1996-05-01,40000
203657,Georg,Pocchiola,Staff,1996-05-01,77463
275700,Jacopo,Henseler,Senior Staff,1996-05-01,44067
215513,Sigeru,Litzkow,Staff,1996-05-01,73090
266607,Tran,Hopewell,Engineer,1996-05-01,40000
284809,Tru,Danner,Engineer,1996-04-30,76478
278918,Sadun,DiGiano,Technique Leader,1996-04-30,40000
450197,Macha,Schapire,Staff,1996-04-30,54850
271344,Eckart,Rodiger,Senior Staff,1996-04-30,40000
413671,Aral,Moehrke,Staff,1996-04-30,78073
217451,Sanjoy,Giarratana,Senior Staff,1996-04-30,57706
238847,Barton,Buchter,Engineer,1996-04-29,40000
79131,Tayeb,Speer,Engineer,1996-04-29,56922
261826,Martins,Ulupinar,Engineer,1996-04-29,40000
447791,Huei,Pluym,Staff,1996-04-29,43953
413020,Luigi,Falby,Senior Engineer,1996-04-28,40000
60475,Wanqing,Renear,Engineer,1996-04-28,40000
239362,Susumu,Lorin,Senior Staff,1996-04-28,71392
78327,Tetsushi,Stranks,Senior Staff,1996-04-28,51542
475385,Yunming,Anger,Engineer,1996-04-27,40000
225464,Tetsurou,Vieth,Engineer,1996-04-27,40000
261075,Chandrasekaran,Esposito,Senior Staff,1996-04-27,72589
84917,Rafael,Fetvedt,Engineer,1996-04-26,76253
270795,Domenico,Diderrich,Staff,1996-04-26,101061
44875,Goh,Reinhart,Staff,1996-04-26,73457
220439,Rosella,Schurmann,Senior Staff,1996-04-26,40000
443457,Kazuhisa,Demke,Staff,1996-04-25,86981
445463,Gopalakrishnan,Perna,Senior Staff,1996-04-25,65158
452700,Aral,Minakawa,Technique Leader,1996-04-25,40000
18673,Ohad,Orlowski,Engineer,1996-04-24,40000
272162,Kwangyoen,Ouhyoung,Staff,1996-04-23,40000
55632,Byong,Ravishankar,Assistant Engineer,1996-04-23,40000
246322,Kazuhito,Staudhammer,Engineer,1996-04-23,40000
459247,Teunis,Aseltine,Senior Engineer,1996-04-22,40000
255556,Hironoby,Kavanagh,Staff,1996-04-22,40990
483212,Chirstian,Birnbaum,Staff,1996-04-22,40000
432088,Tristan,Frezza,Engineer,1996-04-20,50461
244249,Yifei,Schach,Staff,1996-04-20,40078
412906,Masadi,Heystek,Technique Leader,1996-04-20,66709
253402,Guther,Pavlopoulou,Senior Engineer,1996-04-20,56218
220624,Lakshmi,Marakhovsky,Engineer,1996-04-20,58001
286402,Giordano,Uehara,Staff,1996-04-19,50093
403700,Cedric,Picco,Senior Staff,1996-04-19,67871
81653,Adit,Brobst,Senior Engineer,1996-04-19,40000
223140,Horward,Vadhan,Engineer,1996-04-19,52782
430606,Parto,Biron,Senior Engineer,1996-04-18,49035
270695,Marit,Dahlbom,Staff,1996-04-18,56057
24001,Sachio,Lorys,Staff,1996-04-17,42026
440319,Qunsheng,Brookman,Technique Leader,1996-04-17,47654
267148,Fayez,Coors,Engineer,1996-04-17,43787
455490,Sanjiv,Wielonsky,Senior Staff,1996-04-16,48626
19493,Caolyn,Tramer,Engineer,1996-04-16,59120
229627,Samphel,Uehara,Senior Staff,1996-04-16,40542
235291,Arto,Fontet,Engineer,1996-04-16,45862
414903,Jeanna,Iisaka,Engineer,1996-04-16,40000
98766,Gretta,Buchter,Senior Engineer,1996-04-16,69215
424913,Almudena,Ravishankar,Technique Leader,1996-04-15,40000
69845,Kinh,Tanemo,Senior Engineer,1996-04-15,40915
262132,Genevieve,Lichtman,Senior Engineer,1996-04-15,45832
439518,Kenroku,Homond,Senior Engineer,1996-04-15,40000
57223,Danel,Copas,Engineer,1996-04-14,72443
452846,Phule,Dengi,Staff,1996-04-14,40000
239287,Mario,Katiyar,Senior Engineer,1996-04-14,48533
258955,Serenella,Pollock,Staff,1996-04-13,107773
418914,Shahar,Hashii,Staff,1996-04-13,92661
73322,Atreye,Tomescu,Staff,1996-04-13,81800
494974,Tooru,Bamford,Engineer,1996-04-12,43200
440010,King,Lamma,Senior Engineer,1996-04-12,40000
19841,Adil,Straney,Staff,1996-04-12,49999
202679,Persi,Birnbaum,Senior Staff,1996-04-12,40000
200324,Masamitsu,McDermid,Senior Engineer,1996-04-11,40593
90277,Conor,Alencar,Senior Engineer,1996-04-11,43343
476492,Gully,Dichev,Senior Staff,1996-04-11,42490
42380,Gou,Dulli,Staff,1996-04-11,45963
409188,Xianlong,Bonifati,Senior Engineer,1996-04-11,40000
85968,Idoia,Lorch,Technique Leader,1996-04-10,55934
474447,Taizo,Fiutem,Senior Engineer,1996-04-10,40000
94871,Kasidit,Chenney,Staff,1996-04-09,94395
94900,Atilio,Zyda,Assistant Engineer,1996-04-09,40000
263147,Fumiya,Broomell,Senior Engineer,1996-04-09,50029
427798,Djenana,Mullainathan,Senior Staff,1996-04-08,40000
292712,Gro,Leuchs,Senior Engineer,1996-04-08,55328
79158,Georgi,Merro,Senior Staff,1996-04-08,40000
11506,Rance,Picel,Staff,1996-04-08,89747
291958,Anneli,Bernardinello,Senior Engineer,1996-04-08,49403
75538,Alenka,Krohm,Senior Engineer,1996-04-08,76716
100534,Aamer,Luga,Staff,1996-04-08,95161
485198,Snehasis,Vadhan,Engineer,1996-04-07,40000
257436,Arlette,Dahlbom,Staff,1996-04-07,86745
443752,Chinhyun,Rosiles,Technique Leader,1996-04-07,66846
425976,Bikash,Dulay,Staff,1996-04-07,40000
249947,Arfst,Farrar,Engineer,1996-04-07,70544
278993,Monique,Peha,Senior Engineer,1996-04-07,40000
226313,Aiichiro,Christ,Staff,1996-04-06,44417
68123,Shakhar,Rissland,Staff,1996-04-06,80926
68809,Oldrich,Menhardt,Senior Staff,1996-04-06,62793
13960,Nechama,Hettesheimer,Senior Staff,1996-04-06,43204
218592,Shalesh,McDermid,Staff,1996-04-06,67463
23421,Hironoby,Denti,Staff,1996-04-05,42253
431731,Jianhao,Ermel,Assistant Engineer,1996-04-05,54343
87308,Shaz,Bresenham,Staff,1996-04-05,40000
76225,Dinkar,Zumaque,Staff,1996-04-05,61079
240156,Hisao,Heijenga,Engineer,1996-04-05,45301
404859,Koldo,Gelosh,Senior Staff,1996-04-05,80292
293710,Atreye,Chleq,Engineer,1996-04-05,58350
45366,Ranan,Gargeya,Senior Staff,1996-04-05,40000
243815,Zengping,Improta,Assistant Engineer,1996-04-04,46326
237790,Yannik,Bierbaum,Technique Leader,1996-04-04,41788
63744,Shaw,Mitchem,Assistant Engineer,1996-04-04,47300
431866,Raimond,Kranzdorf,Engineer,1996-04-04,43699
498231,Randy,Keirsey,Assistant Engineer,1996-04-04,40000
448327,Zhonghui,Roccetti,Staff,1996-04-03,53079
65958,Heon,Bierman,Staff,1996-04-03,60448
53457,Rildo,Kisuki,Engineer,1996-04-03,45627
465649,Vidar,Bresenham,Staff,1996-04-03,40000
217961,Makato,Fortenbacher,Technique Leader,1996-04-03,55578
230610,Stepehn,Veevers,Staff,1996-04-03,88182
468256,Gudjon,Lieberherr,Engineer,1996-04-02,40000
483650,Augustine,Peac,Engineer,1996-04-01,40000
452761,Vishwani,Hellwagner,Staff,1996-04-01,82738
43181,Hugh,Iisaka,Senior Staff,1996-03-30,62518
265822,Georgy,Kornatzky,Senior Engineer,1996-03-30,40000
268468,Seongbin,Ranze,Engineer,1996-03-29,61716
448307,Sibyl,Walstra,Staff,1996-03-29,40000
108148,Szabolcs,Tyugu,Engineer,1996-03-29,43395
53162,Marke,Bamford,Engineer,1996-03-29,47988
100680,Xiping,Duclos,Senior Staff,1996-03-28,65045
209575,Zita,Kambil,Senior Engineer,1996-03-28,40000
402132,Oscar,Wendorf,Engineer,1996-03-27,40000
74481,Theirry,Restivo,Engineer,1996-03-27,40000
280062,Sashi,Condotta,Staff,1996-03-27,62979
201662,Khalid,Cronau,Engineer,1996-03-27,67451
446795,Cheong,Famili,Engineer,1996-03-26,40000
474943,Kazuhiko,Pileggi,Staff,1996-03-26,70902
222410,Jianhao,Erie,Senior Engineer,1996-03-26,63212
19006,Martina,Hempstead,Senior Engineer,1996-03-25,40000
456685,Gladys,Champarnaud,Staff,1996-03-25,53350
82553,Barry,Georgakopoulos,Staff,1996-03-25,59256
231702,Sahrah,Vieri,Senior Staff,1996-03-25,56117
489381,Elzbieta,VanScheik,Senior Engineer,1996-03-25,44966
73425,Parviz,Aumann,Senior Engineer,1996-03-25,51354
449411,Sverrir,Kading,Engineer,1996-03-25,62011
429050,Brewster,Stroustrup,Senior Engineer,1996-03-25,46387
490452,Nirmal,Muniz,Senior Staff,1996-03-24,40000
463519,Navid,Munch,Senior Staff,1996-03-24,62692
264670,Dinkar,Ferretti,Staff,1996-03-24,47463
239477,Chinya,Tsunoo,Engineer,1996-03-24,40813
270773,Matt,Himler,Engineer,1996-03-23,44359
57680,Tse,Herath,Senior Engineer,1996-03-22,68044
87161,Ennio,Sudkamp,Staff,1996-03-22,73421
458252,Aimee,Lorys,Staff,1996-03-22,40000
452629,Holgard,Rouquie,Staff,1996-03-22,70033
471050,Mingdong,Sluis,Engineer,1996-03-22,53084
288336,Shahaf,Broder,Senior Engineer,1996-03-22,43415
462875,Francoise,Picaronny,Engineer,1996-03-21,55193
230022,Xuedong,Skogmar,Staff,1996-03-21,72627
86252,Mahendra,Selenyi,Staff,1996-03-20,81239
460951,Diederik,Worfolk,Senior Staff,1996-03-20,62640
103641,Aamer,Loncour,Engineer,1996-03-19,56711
235400,Tristan,England,Engineer,1996-03-19,40000
51429,Yannis,Saoudi,Staff,1996-03-19,40000
274090,Franziska,Peng,Staff,1996-03-19,47080
25004,Youpyo,Schurmann,Engineer,1996-03-19,58960
76816,Aamod,Terlouw,Engineer,1996-03-18,42142
64893,Yoshimitsu,Billawala,Senior Staff,1996-03-17,65346
260077,Vishwani,Wallrath,Staff,1996-03-16,40000
21361,Shooichi,Lally,Staff,1996-03-16,84832
36491,Margareta,Luon,Engineer,1996-03-16,52847
17834,Zhilian,Fiutem,Engineer,1996-03-16,40000
422390,Jiann,Gist,Senior Engineer,1996-03-16,40000
487250,Gita,Gecsei,Engineer,1996-03-15,55031
463149,Valeska,Kamber,Staff,1996-03-15,40000
259479,Vasilii,Zobel,Senior Engineer,1996-03-15,64929
57609,Greger,Casperson,Technique Leader,1996-03-15,40000
425113,Dinkar,Copas,Senior Staff,1996-03-14,61104
19328,Yannik,Smeets,Engineer,1996-03-14,40000
21646,Gila,Guardalben,Senior Engineer,1996-03-14,41370
442167,Mohamadou,Vigier,Senior Engineer,1996-03-14,48357
75511,Jianhua,Luby,Engineer,1996-03-14,40000
234208,Yucai,Horswill,Staff,1996-03-13,52120
283821,Jianwen,Schicker,Assistant Engineer,1996-03-13,61276
31750,Fabrizio,DuBourdieux,Staff,1996-03-12,103725
402162,Yoshinari,Jenevein,Engineer,1996-03-12,69592
91265,Somnath,Ohori,Senior Staff,1996-03-12,85948
490979,Shir,Heping,Senior Engineer,1996-03-12,40000
203346,Rildo,Liesche,Staff,1996-03-11,44923
415029,Masaki,Butner,Senior Staff,1996-03-11,58809
263953,Rosli,Oxman,Assistant Engineer,1996-03-11,40000
252285,Fayez,Gustavson,Engineer,1996-03-11,43632
